iter	Passed	Remaining
3224	39263	9435
3225	39279	9424
3226	39291	9412
3227	39302	9399
3228	39313	9387
3229	39325	9374
3230	39336	9362
3231	39347	9349
3232	39358	9337
3233	39370	9325
3234	39384	9313
3235	39394	9300
3236	39404	9288
3237	39416	9275
3238	39428	9263
3239	39438	9251
3240	39450	9238
3241	39460	9226
3242	39472	9213
3243	39484	9201
3244	39496	9189
3245	39512	9178
3246	39524	9165
3247	39534	9153
3248	39546	9141
3249	39557	9128
3250	39568	9116
3251	39581	9104
3252	39599	9093
3253	39611	9081
3254	39621	9068
3255	39633	9056
3256	39645	9044
3257	39660	9032
3258	39671	9020
3259	39683	9007
3260	39694	8995
3261	39706	8983
3262	39720	8971
3263	39731	8959
3264	39745	8947
3265	39756	8934
3266	39767	8922
3267	39779	8910
3268	39790	8897
3269	39802	8885
3270	39819	8874
3271	39829	8861
3272	39840	8849
3273	39852	8837
3274	39868	8825
3275	39879	8813
3276	39890	8801
3277	39901	8788
3278	39912	8776
3279	39924	8763
3280	39935	8751
3281	39946	8738
3282	39956	8726
3283	39969	8714
3284	39981	8702
3285	39991	8689
3286	40003	8677
3287	40013	8664
3288	40025	8652
3289	40036	8640
3290	40049	8628
3291	40061	8615
3292	40072	8603
3293	40087	8591
3294	40100	8580
3295	40112	8567
3296	40125	8555
3297	40135	8543
3298	40146	8530
3299	40157	8518
3300	40168	8505
3301	40181	8493
3302	40193	8481
3303	40204	8469
3304	40216	8457
3305	40228	8444
3306	40244	8433
3307	40258	8421
3308	40270	8409
3309	40282	8397
3310	40293	8384
3311	40303	8372
3312	40315	8359
3313	40331	8348
3314	40342	8336
3315	40353	8323
3316	40368	8312
3317	40380	8300
3318	40392	8287
3319	40406	8276
3320	40417	8263
3321	40429	8251
3322	40440	8239
3323	40451	8226
3324	40462	8214
3325	40474	8201
3326	40490	8190
3327	40500	8178
3328	40512	8165
3329	40528	8154
3330	40539	8141
3331	40555	8130
3332	40566	8118
3333	40577	8105
3334	40588	8093
3335	40599	8080
3336	40612	8069
3337	40623	8056
3338	40635	8044
3339	40646	8032
3340	40658	8019
3341	40674	8008
3342	40685	7995
3343	40696	7983
3344	40707	7971
3345	40719	7958
3346	40732	7946
3347	40743	7934
3348	40755	7922
3349	40767	7910
3350	40779	7897
3351	40790	7885
3352	40802	7873
3353	40813	7860
3354	40825	7848
3355	40841	7837
3356	40854	7825
3357	40864	7812
3358	40876	7800
3359	40892	7788
3360	40902	7776
3361	40913	7764
3362	40924	7751
3363	40936	7739
3364	40947	7727
3365	40959	7714
3366	40970	7702
3367	40982	7690
3368	40999	7679
3369	41011	7666
3370	41028	7655
3371	41039	7643
3372	41051	7631
3373	41062	7618
3374	41076	7606
3375	41088	7594
3376	41101	7582
3377	41111	7569
3378	41122	7557
3379	41133	7545
3380	41146	7533
3381	41158	7520
3382	41169	7508
3383	41182	7496
3384	41194	7484
3385	41206	7472
3386	41217	7459
3387	41227	7447
3388	41238	7434
3389	41249	7422
3390	41260	7410
3391	41272	7397
3392	41283	7385
3393	41294	7373
3394	41305	7360
3395	41318	7348
3396	41329	7336
3397	41340	7324
3398	41358	7312
3399	41369	7300
3400	41379	7288
3401	41392	7275
3402	41407	7264
3403	41423	7252
3404	41435	7240
3405	41446	7228
3406	41458	7215
3407	41473	7204
3408	41484	7191
3409	41495	7179
3410	41505	7167
3411	41522	7155
3412	41535	7143
3413	41545	7131
3414	41557	7118
3415	41567	7106
3416	41582	7094
3417	41595	7082
3418	41606	7070
3419	41617	7058
3420	41629	7045
3421	41640	7033
3422	41652	7021
3423	41664	7008
3424	41676	6996
3425	41687	6984
3426	41700	6972
3427	41710	6959
3428	41723	6947
3429	41734	6935
3430	41745	6923
3431	41757	6910
3432	41768	6898
3433	41779	6886
3434	41789	6873
3435	41803	6861
3436	41814	6849
3437	41825	6837
3438	41835	6824
3439	41852	6813
3440	41865	6801
3441	41876	6788
3442	41887	6776
3443	41901	6764
3444	41913	6752
3445	41924	6739
3446	41935	6727
3447	41947	6715
3448	41957	6703
3449	41970	6690
3450	41983	6678
3451	41993	6666
3452	42004	6654
3453	42017	6641
3454	42028	6629
3455	42040	6617
3456	42051	6605
3457	42063	6592
3458	42073	6580
3459	42086	6568
3460	42098	6556
3461	42111	6544
3462	42122	6531
3463	42133	6519
3464	42146	6507
3465	42158	6495
3466	42168	6482
3467	42179	6470
3468	42194	6458
3469	42205	6446
3470	42218	6434
3471	42231	6422
3472	42242	6409
3473	42255	6397
3474	42267	6385
3475	42278	6373
3476	42290	6361
3477	42301	6348
3478	42316	6337
3479	42331	6325
3480	42343	6313
3481	42359	6301
3482	42370	6289
3483	42381	6276
3484	42393	6264
3485	42403	6252
3486	42416	6240
3487	42427	6227
3488	42438	6215
3489	42449	6203
3490	42459	6190
3491	42469	6178
3492	42481	6166
3493	42492	6153
3494	42503	6141
3495	42516	6129
3496	42531	6117
3497	42543	6105
3498	42555	6093
3499	42565	6080
3500	42578	6068
3501	42589	6056
3502	42604	6044
3503	42617	6032
3504	42627	6020
3505	42639	6007
3506	42650	5995
3507	42662	5983
3508	42673	5971
3509	42684	5958
3510	42695	5946
3511	42705	5934
3512	42717	5921
3513	42728	5909
3514	42741	5897
3515	42752	5885
3516	42764	5872
3517	42774	5860
3518	42786	5848
3519	42796	5835
3520	42806	5823
3521	42817	5811
3522	42828	5798
3523	42840	5786
3524	42852	5774
3525	42865	5762
3526	42877	5750
3527	42888	5737
3528	42900	5725
3529	42911	5713
3530	42923	5701
3531	42940	5689
3532	42952	5677
3533	42963	5665
3534	42974	5652
3535	42985	5640
3536	42997	5628
3537	43008	5616
3538	43024	5604
3539	43037	5592
3540	43049	5580
3541	43060	5567
3542	43072	5555
3543	43083	5543
3544	43094	5531
3545	43105	5518
3546	43120	5507
3547	43136	5495
3548	43147	5483
3549	43158	5470
3550	43168	5458
3551	43179	5446
3552	43191	5433
3553	43203	5421
3554	43214	5409
3555	43225	5397
3556	43237	5384
3557	43253	5373
3558	43265	5361
3559	43277	5348
3560	43290	5336
3561	43301	5324
3562	43313	5312
3563	43325	5300
3564	43336	5287
3565	43352	5276
3566	43363	5263
3567	43374	5251
3568	43385	5239
3569	43396	5227
3570	43407	5214
3571	43419	5202
3572	43429	5190
3573	43441	5177
3574	43452	5165
3575	43463	5153
3576	43474	5141
3577	43484	5128
3578	43496	5116
3579	43508	5104
3580	43519	5092
3581	43530	5079
3582	43541	5067
3583	43552	5055
3584	43564	5043
3585	43576	5030
3586	43587	5018
3587	43597	5006
3588	43609	4993
3589	43620	4981
3590	43632	4969
3591	43643	4957
3592	43654	4945
3593	43666	4932
3594	43681	4921
3595	43697	4909
3596	43710	4897
3597	43722	4885
3598	43734	4872
3599	43746	4860
3600	43762	4849
3601	43774	4836
3602	43788	4824
3603	43806	4813
3604	43817	4801
3605	43829	4788
3606	43841	4776
3607	43852	4764
3608	43863	4752
3609	43875	4739
3610	43886	4727
3611	43896	4715
3612	43907	4703
3613	43919	4690
3614	43930	4678
3615	43942	4666
3616	43958	4654
3617	43969	4642
3618	43980	4630
3619	43991	4617
3620	44003	4605
3621	44014	4593
3622	44025	4581
3623	44037	4569
3624	44047	4556
3625	44059	4544
3626	44070	4532
3627	44082	4520
3628	44094	4507
3629	44105	4495
3630	44117	4483
3631	44133	4471
3632	44145	4459
3633	44158	4447
3634	44170	4435
3635	44182	4423
3636	44194	4410
3637	44206	4398
3638	44217	4386
3639	44232	4374
3640	44243	4362
3641	44253	4350
3642	44271	4338
3643	44282	4326
3644	44293	4313
3645	44305	4301
3646	44317	4289
3647	44331	4277
3648	44345	4265
3649	44357	4253
3650	44370	4241
3651	44382	4229
3652	44394	4217
3653	44410	4205
3654	44421	4192
3655	44432	4180
3656	44444	4168
3657	44454	4156
3658	44465	4143
3659	44476	4131
3660	44493	4119
3661	44503	4107
3662	44515	4095
3663	44529	4083
3664	44543	4071
3665	44554	4059
3666	44565	4046
3667	44576	4034
3668	44588	4022
3669	44599	4010
3670	44614	3998
3671	44625	3986
3672	44635	3973
3673	44646	3961
3674	44658	3949
3675	44670	3937
3676	44682	3925
3677	44697	3913
3678	44709	3901
3679	44721	3888
3680	44733	3876
3681	44744	3864
3682	44755	3852
3683	44766	3839
3684	44777	3827
3685	44788	3815
3686	44801	3803
3687	44816	3791
3688	44827	3779
3689	44839	3766
3690	44857	3755
3691	44869	3743
3692	44881	3730
3693	44891	3718
3694	44902	3706
3695	44914	3694
3696	44929	3682
3697	44941	3670
3698	44952	3657
3699	44965	3645
3700	44981	3633
3701	44993	3621
3702	45006	3609
3703	45018	3597
3704	45029	3585
3705	45041	3573
3706	45052	3560
3707	45065	3548
3708	45076	3536
3709	45088	3524
3710	45099	3512
3711	45110	3499
3712	45121	3487
3713	45132	3475
3714	45143	3463
3715	45153	3450
3716	45165	3438
3717	45176	3426
3718	45186	3414
3719	45197	3401
3720	45208	3389
3721	45220	3377
3722	45237	3365
3723	45248	3353
3724	45261	3341
3725	45271	3329
3726	45282	3316
3727	45294	3304
3728	45305	3292
3729	45321	3280
3730	45333	3268
3731	45345	3256
3732	45358	3244
3733	45369	3232
3734	45382	3219
3735	45394	3207
3736	45406	3195
3737	45419	3183
3738	45430	3171
3739	45442	3159
3740	45455	3146
3741	45466	3134
3742	45477	3122
3743	45489	3110
3744	45501	3098
3745	45511	3085
3746	45524	3073
3747	45537	3061
3748	45548	3049
3749	45559	3037
3750	45570	3025
3751	45582	3012
3752	45593	3000
3753	45604	2988
3754	45615	2976
3755	45627	2964
3756	45637	2951
3757	45648	2939
3758	45659	2927
3759	45673	2915
3760	45684	2903
3761	45696	2890
3762	45706	2878
3763	45717	2866
3764	45729	2854
3765	45741	2842
3766	45752	2829
3767	45763	2817
3768	45776	2805
3769	45792	2793
3770	45804	2781
3771	45815	2769
3772	45826	2757
3773	45837	2744
3774	45848	2732
3775	45859	2720
3776	45870	2708
3777	45882	2696
3778	45893	2683
3779	45906	2671
3780	45916	2659
3781	45926	2647
3782	45938	2635
3783	45949	2622
3784	45961	2610
3785	45972	2598
3786	45984	2586
3787	45995	2574
3788	46006	2561
3789	46022	2550
3790	46034	2537
3791	46045	2525
3792	46056	2513
3793	46068	2501
3794	46079	2489
3795	46091	2476
3796	46102	2464
3797	46114	2452
3798	46125	2440
3799	46136	2428
3800	46147	2416
3801	46158	2403
3802	46172	2391
3803	46183	2379
3804	46195	2367
3805	46206	2355
3806	46217	2343
3807	46230	2330
3808	46241	2318
3809	46252	2306
3810	46263	2294
3811	46273	2282
3812	46284	2269
3813	46294	2257
3814	46305	2245
3815	46316	2233
3816	46327	2221
3817	46338	2208
3818	46350	2196
3819	46361	2184
3820	46373	2172
3821	46387	2160
3822	46398	2148
3823	46409	2136
3824	46420	2123
3825	46431	2111
3826	46442	2099
3827	46453	2087
3828	46467	2075
3829	46480	2063
3830	46491	2050
3831	46503	2038
3832	46515	2026
3833	46526	2014
3834	46538	2002
3835	46549	1990
3836	46560	1977
3837	46576	1965
3838	46588	1953
3839	46600	1941
3840	46610	1929
3841	46621	1917
3842	46632	1905
3843	46643	1892
3844	46655	1880
3845	46666	1868
3846	46677	1856
3847	46688	1844
3848	46699	1832
3849	46716	1820
3850	46733	1808
3851	46745	1796
3852	46761	1784
3853	46771	1771
3854	46782	1759
3855	46794	1747
3856	46807	1735
3857	46818	1723
3858	46830	1711
3859	46842	1698
3860	46854	1686
3861	46866	1674
3862	46877	1662
3863	46888	1650
3864	46903	1638
3865	46917	1626
3866	46928	1614
3867	46939	1601
3868	46952	1589
3869	46964	1577
3870	46975	1565
3871	46987	1553
3872	46999	1541
3873	47012	1529
3874	47028	1517
3875	47039	1504
3876	47050	1492
3877	47060	1480
3878	47071	1468
3879	47082	1456
3880	47092	1443
3881	47103	1431
3882	47114	1419
3883	47126	1407
3884	47138	1395
3885	47149	1383
3886	47162	1371
3887	47173	1358
3888	47186	1346
3889	47199	1334
3890	47210	1322
3891	47221	1310
3892	47232	1298
3893	47244	1286
3894	47256	1273
3895	47268	1261
3896	47281	1249
3897	47293	1237
3898	47304	1225
3899	47316	1213
3900	47327	1201
3901	47342	1189
3902	47354	1176
3903	47365	1164
3904	47377	1152
3905	47390	1140
3906	47406	1128
3907	47417	1116
3908	47429	1104
3909	47441	1091
3910	47452	1079
3911	47463	1067
3912	47475	1055
3913	47486	1043
3914	47497	1031
3915	47508	1019
3916	47521	1006
3917	47532	994
3918	47545	982
3919	47556	970
3920	47568	958
3921	47580	946
3922	47592	934
3923	47603	921
3924	47615	909
3925	47626	897
3926	47638	885
3927	47649	873
3928	47660	861
3929	47671	849
3930	47683	836
3931	47695	824
3932	47707	812
3933	47718	800
3934	47729	788
3935	47740	776
3936	47752	764
3937	47764	752
3938	47779	739
3939	47795	727
3940	47806	715
3941	47817	703
3942	47827	691
3943	47838	679
3944	47849	667
3945	47859	654
3946	47870	642
3947	47884	630
3948	47896	618
3949	47907	606
3950	47917	594
3951	47929	582
3952	47940	569
3953	47952	557
3954	47963	545
3955	47974	533
3956	47985	521
3957	47997	509
3958	48008	497
3959	48019	485
3960	48031	472
3961	48044	460
3962	48056	448
3963	48068	436
3964	48078	424
3965	48091	412
3966	48102	400
3967	48113	388
3968	48125	375
3969	48137	363
3970	48149	351
3971	48160	339
3972	48173	327
3973	48185	315
3974	48200	303
3975	48211	291
3976	48223	278
3977	48233	266
3978	48245	254
3979	48256	242
3980	48269	230
3981	48285	218
3982	48302	206
3983	48314	194
3984	48326	181
3985	48337	169
3986	48348	157
3987	48359	145
3988	48370	133
3989	48381	121
3990	48393	109
3991	48404	97
3992	48417	84
3993	48429	72
3994	48440	60
3995	48456	48
3996	48467	36
3997	48479	24
3998	48490	12
3999	48501	0
