iter	MultiClass
2918	0.2904318945
2919	0.2903983594
2920	0.2903658008
2921	0.2903245508
2922	0.2902489453
2923	0.2902162305
2924	0.2901608203
2925	0.290123418
2926	0.2900694336
2927	0.2900296289
2928	0.2899801172
2929	0.2899398437
2930	0.289857832
2931	0.2898214063
2932	0.2897569922
2933	0.2897155859
2934	0.2896983594
2935	0.2896389648
2936	0.2896048828
2937	0.2895766211
2938	0.2895317578
2939	0.2894667188
2940	0.2894083789
2941	0.2893777148
2942	0.2893201953
2943	0.289286582
2944	0.289251582
2945	0.2891853125
2946	0.2891379883
2947	0.2890902344
2948	0.2890618555
2949	0.2890277539
2950	0.2889911719
2951	0.2889255859
2952	0.288825957
2953	0.2887820898
2954	0.2887027539
2955	0.2886343164
2956	0.288566543
2957	0.2885114844
2958	0.2884740234
2959	0.2884250391
2960	0.2883672461
2961	0.2883178125
2962	0.2882944531
2963	0.2882385937
2964	0.2882031445
2965	0.2880797266
2966	0.2880521875
2967	0.2880182617
2968	0.2879602734
2969	0.2879061914
2970	0.2878717383
2971	0.2878230664
2972	0.2877744727
2973	0.2877088867
2974	0.2876706445
2975	0.2875811133
2976	0.2875477148
2977	0.2874972461
2978	0.2873896484
2979	0.2873509375
2980	0.2872530664
2981	0.2871877148
2982	0.2871450391
2983	0.2870891016
2984	0.2870288867
2985	0.2869527344
2986	0.286902168
2987	0.2868546875
2988	0.286825625
2989	0.2867844141
2990	0.2867571094
2991	0.2866916211
2992	0.2866258594
2993	0.2865603906
2994	0.2864878516
2995	0.2864133594
2996	0.2863148633
2997	0.2862817578
2998	0.2862257812
2999	0.286189375
3000	0.2861093164
3001	0.286080293
3002	0.286006582
3003	0.2859774219
3004	0.2859174805
3005	0.2858599609
3006	0.2857726562
3007	0.2857411914
3008	0.2857070508
3009	0.2856792969
3010	0.2856361523
3011	0.2856044141
3012	0.2855502148
3013	0.2855123438
3014	0.2854732617
3015	0.2853744336
3016	0.2853372266
3017	0.2852859961
3018	0.2852351953
3019	0.2851929687
3020	0.28511875
3021	0.2850507422
3022	0.2850196289
3023	0.2849721484
3024	0.2849302148
3025	0.284882207
3026	0.28483375
3027	0.2847886914
3028	0.2847547266
3029	0.2847234375
3030	0.2846073242
3031	0.2845636133
3032	0.2845380859
3033	0.2844982812
3034	0.2844472852
3035	0.2843807812
3036	0.2843607617
3037	0.2843324023
3038	0.2842930664
3039	0.2842263867
3040	0.2841847852
3041	0.2841146094
3042	0.2840752344
3043	0.284042832
3044	0.2839988281
3045	0.2839368164
3046	0.2839033203
3047	0.2838193945
3048	0.2837387305
3049	0.2837190234
3050	0.2836923828
3051	0.2836358789
3052	0.283609082
3053	0.2835443555
3054	0.2835005469
3055	0.2834492383
3056	0.2833889258
3057	0.2833634961
3058	0.283314707
3059	0.2832782422
3060	0.2832480859
3061	0.283194082
3062	0.283094043
3063	0.2830658398
3064	0.2830547852
3065	0.2829470703
3066	0.2829115625
3067	0.2828780664
3068	0.2828395312
3069	0.2827990625
3070	0.2827379102
3071	0.2827032227
3072	0.2826734766
3073	0.2826349805
3074	0.2826016211
3075	0.2825317383
3076	0.2825091797
3077	0.2824603906
3078	0.2824043945
3079	0.2823686914
3080	0.2822430664
3081	0.2821965234
3082	0.2821599023
3083	0.2821262891
3084	0.2820625977
3085	0.2820103906
3086	0.2819638281
3087	0.2819125195
3088	0.2818339062
3089	0.2818058789
3090	0.2817639844
3091	0.2817121289
3092	0.2816757227
3093	0.2816017383
3094	0.2815567187
3095	0.2814961328
3096	0.2814160352
3097	0.2813839258
3098	0.2813599609
3099	0.281292832
3100	0.2811994922
3101	0.281131875
3102	0.2810858203
3103	0.2810164844
3104	0.2809841406
3105	0.2809267773
3106	0.2808659961
3107	0.2808305078
3108	0.2807868359
3109	0.2807317773
3110	0.280699707
3111	0.280633457
3112	0.2805984375
3113	0.2805448437
3114	0.28051875
3115	0.2804685742
3116	0.2804417383
3117	0.280403418
3118	0.2803219336
3119	0.280286543
3120	0.2802157031
3121	0.2801971484
3122	0.2801360742
3123	0.2800940039
3124	0.280033125
3125	0.2799638086
3126	0.2799381641
3127	0.2798708789
3128	0.2797953516
3129	0.2797591406
3130	0.2796945508
3131	0.2796648633
3132	0.2796236328
3133	0.2795679688
3134	0.279508125
3135	0.279485293
3136	0.2794207813
3137	0.2793936914
3138	0.279346543
3139	0.2793073047
3140	0.2792750195
3141	0.2792146875
3142	0.2791718164
3143	0.2790966016
3144	0.2790650781
3145	0.279030293
3146	0.2789489258
3147	0.2789259375
3148	0.2788732031
3149	0.2788468945
3150	0.2788108984
3151	0.2787378711
3152	0.278692793
3153	0.2786357227
3154	0.2785906445
3155	0.2785508789
3156	0.27853875
3157	0.2784809375
3158	0.2784540039
3159	0.2784198633
3160	0.2783426172
3161	0.2783126367
3162	0.2782731641
3163	0.2782454297
3164	0.2781766406
3165	0.2781450781
3166	0.2781003711
3167	0.2780533984
3168	0.2780078516
3169	0.2779852148
3170	0.2779385352
3171	0.2778733203
3172	0.2778253906
3173	0.2777897461
3174	0.2777295898
3175	0.2776882617
3176	0.2776460937
3177	0.2776055078
3178	0.2775506055
3179	0.2775172656
3180	0.2774847461
3181	0.2774535938
3182	0.2774034375
3183	0.2773262891
3184	0.2772617969
3185	0.2771770703
3186	0.2771565234
3187	0.2771218555
3188	0.2770749414
3189	0.2770544141
3190	0.2770187891
3191	0.2769902734
3192	0.2769227539
3193	0.2768701367
3194	0.2767997266
3195	0.2767654688
3196	0.2767125586
3197	0.2766809375
3198	0.2766052344
3199	0.2765818945
3200	0.2765498438
3201	0.276505293
3202	0.276449668
3203	0.2764231641
3204	0.2763489648
3205	0.2762905078
3206	0.2762556641
3207	0.2762148047
3208	0.2761875781
3209	0.2761520898
3210	0.2761116602
3211	0.2760647852
3212	0.2760451562
3213	0.2759989258
3214	0.275935332
3215	0.2758651563
3216	0.2758455664
3217	0.2757910937
3218	0.2757669336
3219	0.2757393945
3220	0.2756164063
3221	0.2755599414
3222	0.2755300391
3223	0.2754994727
3224	0.2754659961
3225	0.2754225391
3226	0.2753553711
3227	0.2753086328
3228	0.2752846484
3229	0.2752335156
3230	0.2751883594
3231	0.2751496094
3232	0.2751171484
3233	0.2750799609
3234	0.275021543
3235	0.2749939258
3236	0.274980957
3237	0.2749387891
3238	0.2748968164
3239	0.2748623828
3240	0.2747886328
3241	0.274764707
3242	0.2747266992
3243	0.2746841406
3244	0.2746408594
3245	0.2745916602
3246	0.2745582812
3247	0.2745330078
3248	0.2744730664
3249	0.2743975781
3250	0.2743672656
3251	0.2743323633
3252	0.274300625
3253	0.2742639844
3254	0.2742310156
3255	0.274204707
3256	0.2741598242
3257	0.2741148633
3258	0.2740447656
3259	0.2739897656
3260	0.2739483203
3261	0.273910625
3262	0.2738761523
3263	0.2738330469
3264	0.2737739062
3265	0.2737190234
3266	0.2736854102
3267	0.2736330859
3268	0.2735898828
3269	0.2735531445
3270	0.2734843164
3271	0.2734721289
3272	0.2734361719
3273	0.273369375
3274	0.2733289453
3275	0.2732877734
3276	0.2732487109
3277	0.2732194141
3278	0.2731523633
3279	0.2730900195
3280	0.2730451758
3281	0.2730076953
3282	0.2729368555
3283	0.2728904492
3284	0.2728590039
3285	0.2728122656
3286	0.2727356641
3287	0.2727058789
3288	0.2726355273
3289	0.2725656641
3290	0.2725129492
3291	0.2724640625
3292	0.2724384961
3293	0.2724094922
3294	0.2723572461
3295	0.272321875
3296	0.2722854687
3297	0.2722288867
3298	0.2721819141
3299	0.2721444336
3300	0.2721016602
3301	0.2720362891
3302	0.2719577148
3303	0.2719053516
3304	0.2718695508
3305	0.271820918
3306	0.2718113867
3307	0.2717478125
3308	0.2717052539
3309	0.2716354492
3310	0.2716001563
3311	0.2715399219
3312	0.2715031445
3313	0.2714609766
3314	0.2714367969
3315	0.2713845508
3316	0.2713622461
3317	0.2713120703
3318	0.2712712109
3319	0.2711964258
3320	0.2711516797
3321	0.2711113281
3322	0.27106875
3323	0.2710319336
3324	0.27099625
3325	0.2709691211
3326	0.270895
3327	0.2708573828
3328	0.270803125
3329	0.2707853516
3330	0.2707317188
3331	0.2706984375
3332	0.2706640234
3333	0.2706362305
3334	0.2706018164
3335	0.2705645703
3336	0.2705419141
3337	0.2704879102
3338	0.2704197852
3339	0.2703829883
3340	0.2703420508
3341	0.2702889648
3342	0.2702250586
3343	0.2702033789
3344	0.2701552734
3345	0.2701009766
3346	0.2700400586
3347	0.270004043
3348	0.269967832
3349	0.2699230078
3350	0.2698956641
3351	0.2698484961
3352	0.2697767383
3353	0.2697223633
3354	0.2696926172
3355	0.2696400977
3356	0.2695756055
3357	0.2695432031
3358	0.2695074805
3359	0.2694827539
3360	0.2694207813
3361	0.2693663086
3362	0.2693040234
3363	0.2692560352
3364	0.269229082
3365	0.2691412695
3366	0.2691091797
3367	0.2690676953
3368	0.2690174609
3369	0.2689509375
3370	0.2688962109
3371	0.268871543
3372	0.2688176367
3373	0.268787832
3374	0.2687381836
3375	0.2686848633
3376	0.2686400781
3377	0.2685768555
3378	0.2685183008
3379	0.2684823242
3380	0.2684390039
3381	0.2683793945
3382	0.2683451953
3383	0.2682905664
3384	0.26822875
3385	0.2681887109
3386	0.2681405469
3387	0.2681107812
3388	0.2680528711
3389	0.2680042969
3390	0.2679579687
3391	0.2679223828
3392	0.2678321094
3393	0.2677632031
3394	0.2677155273
3395	0.2676705859
3396	0.2676293555
3397	0.2675804688
3398	0.2675372656
3399	0.267500957
3400	0.2674618359
3401	0.267427168
3402	0.2673832422
3403	0.2673341406
3404	0.2673059375
3405	0.2672459961
3406	0.2671935938
3407	0.2671705664
3408	0.2671348633
3409	0.267084082
3410	0.2670496289
3411	0.2670081055
3412	0.2669426953
3413	0.2668993359
3414	0.2668595703
3415	0.2668381445
3416	0.2667795508
3417	0.2667328125
3418	0.266692793
3419	0.2666683398
3420	0.2666047852
3421	0.2665637305
3422	0.2665275391
3423	0.2664691016
3424	0.2664324414
3425	0.2663963281
3426	0.2663367578
3427	0.2663266602
3428	0.2663070508
3429	0.2662456641
3430	0.2662119922
3431	0.2661512109
3432	0.2661095312
3433	0.2660583008
3434	0.2660280469
3435	0.2660112891
3436	0.2659616602
3437	0.2659155273
3438	0.2658862695
3439	0.2658266992
3440	0.2657782227
3441	0.2657441211
3442	0.2657036523
3443	0.2656657227
3444	0.265623125
3445	0.265595918
3446	0.2655587305
3447	0.2655002734
3448	0.2654685547
3449	0.2654270117
3450	0.2653616602
3451	0.2653376953
3452	0.2653034375
3453	0.2652432031
3454	0.2652122852
3455	0.2651626367
3456	0.2651230859
3457	0.2650776367
3458	0.2650329102
3459	0.2649399609
3460	0.2649112695
3461	0.2648732031
3462	0.2648217969
3463	0.2647979688
3464	0.2647727344
3465	0.2647497656
3466	0.2647291992
3467	0.2646224219
3468	0.2645697266
3469	0.2645294727
3470	0.2644989258
3471	0.2644525586
3472	0.2644353906
3473	0.2643597852
3474	0.2643238281
3475	0.2642991406
3476	0.2642565625
3477	0.2642243359
3478	0.2641936328
3479	0.264161582
3480	0.2640696289
3481	0.2640297656
3482	0.2639892969
3483	0.2639242187
3484	0.2638754883
3485	0.2638471484
3486	0.2638174805
3487	0.2637639258
3488	0.263714375
3489	0.2636757617
3490	0.2636463477
3491	0.2636119727
3492	0.2635858008
3493	0.2635182422
3494	0.2634899023
3495	0.2634074023
3496	0.2633673242
3497	0.2632809766
3498	0.2632326172
3499	0.2632053516
3500	0.2631696094
3501	0.2631239258
3502	0.2630469922
3503	0.2629942578
3504	0.2629575586
3505	0.262920625
3506	0.2628723633
3507	0.2628473828
3508	0.2627914453
3509	0.262759707
3510	0.2627333594
3511	0.2626958398
3512	0.2626366602
3513	0.2625771094
3514	0.2625353906
3515	0.2624866211
3516	0.26243375
3517	0.2623594727
3518	0.2623108008
3519	0.2622842969
3520	0.2622447461
3521	0.2622010938
3522	0.2621376563
3523	0.2620997852
3524	0.2620624023
3525	0.262034668
3526	0.2619754297
3527	0.2619416992
3528	0.261908418
3529	0.2618781641
3530	0.2618121875
3531	0.2617882031
3532	0.2617576563
3533	0.261675332
3534	0.2616461328
3535	0.2615869531
3536	0.2615684766
3537	0.2615071484
3538	0.2614776172
3539	0.2614313867
3540	0.2613952148
3541	0.2613741211
3542	0.2613051953
3543	0.2612762891
3544	0.2612169531
3545	0.2611940039
3546	0.2611576562
3547	0.2611354492
3548	0.2610826953
3549	0.2610456641
3550	0.2610057422
3551	0.2609757422
3552	0.2609142187
3553	0.2608780273
3554	0.2608167773
3555	0.2607617773
3556	0.2607275
3557	0.2606701758
3558	0.2606000195
3559	0.2605502734
3560	0.2605172266
3561	0.260456543
3562	0.2604261328
3563	0.260397793
3564	0.2603316992
3565	0.2603055664
3566	0.260255
3567	0.2602126953
3568	0.2601666016
3569	0.2601174609
3570	0.2600559375
3571	0.2600092969
3572	0.2599494727
3573	0.2599102344
3574	0.2598498437
3575	0.259810625
3576	0.2597551563
3577	0.2597373242
3578	0.2597028906
3579	0.2596701563
3580	0.2596019336
3581	0.2595546484
3582	0.2595286328
3583	0.2594941406
3584	0.2594511719
3585	0.2593866602
3586	0.2593354102
3587	0.2593247266
3588	0.2592781836
3589	0.2592372266
3590	0.2591959375
3591	0.2591522852
3592	0.2591310937
3593	0.2590953516
3594	0.25903
3595	0.2590099414
3596	0.2589753711
3597	0.2589204492
3598	0.2588779688
3599	0.2588380273
3600	0.2588086914
3601	0.2587519141
3602	0.2586927148
3603	0.2586293359
3604	0.2585883789
3605	0.2585116406
3606	0.2584771875
3607	0.2584305469
3608	0.2583924805
3609	0.2583357422
3610	0.2582925391
3611	0.2582575781
3612	0.2582336914
3613	0.2581824023
3614	0.2581277539
3615	0.2580882227
3616	0.2579960937
3617	0.2579570508
3618	0.2579074805
3619	0.2578854297
3620	0.2578385742
3621	0.2577512305
3622	0.2577122852
3623	0.2576790625
3624	0.2576457227
3625	0.2575893359
3626	0.2575580469
3627	0.2575183398
3628	0.2574614258
3629	0.25737375
3630	0.2573153906
3631	0.2572745312
3632	0.2571964063
3633	0.2571562695
3634	0.2571007813
3635	0.2570503516
3636	0.2569861719
3637	0.2569433594
3638	0.2569151172
3639	0.2568872266
3640	0.2568371484
3641	0.2568141602
3642	0.2567657812
3643	0.2567322852
3644	0.2567066992
3645	0.2566694336
3646	0.2566425977
3647	0.2565950977
3648	0.2565750195
3649	0.2565315234
3650	0.2565044141
3651	0.2563879687
3652	0.2563166016
3653	0.2562786523
3654	0.256244082
3655	0.2562074219
3656	0.2561733984
3657	0.2561293555
3658	0.2561004102
3659	0.2560613086
3660	0.2560106836
3661	0.2559853125
3662	0.2559516211
3663	0.2559497852
3664	0.2559030469
3665	0.2558413086
3666	0.2557965625
3667	0.2557341797
3668	0.2556843164
3669	0.2556523633
3670	0.2555934375
3671	0.2555512109
3672	0.2555154492
3673	0.2554579297
3674	0.2554274805
3675	0.2553880078
3676	0.2553535742
3677	0.255334707
3678	0.2552911914
3679	0.2552421875
3680	0.2551627539
3681	0.2551367383
3682	0.2550920703
3683	0.2550584961
3684	0.2550378125
3685	0.2550091211
3686	0.2549813477
3687	0.2549403125
3688	0.2549046289
3689	0.2548616602
3690	0.2548099609
3691	0.254797207
3692	0.2547562109
3693	0.2547314453
3694	0.2546595117
3695	0.2546049609
3696	0.2545758008
3697	0.254537168
3698	0.2545088672
3699	0.2544653906
3700	0.2543961914
3701	0.2543156641
3702	0.2542654688
3703	0.2542117187
3704	0.2541830078
3705	0.2541575586
3706	0.2540999023
3707	0.2540636914
3708	0.2540283008
3709	0.2539792188
3710	0.2539266602
3711	0.2539033984
3712	0.2538686328
3713	0.2538284375
3714	0.2537929492
3715	0.2537575
3716	0.2537132227
3717	0.2536917773
3718	0.2536347461
3719	0.2535993164
3720	0.2535178906
3721	0.2534806445
3722	0.253438418
3723	0.2533963477
3724	0.2533682812
3725	0.2533044922
3726	0.2532800781
3727	0.253224043
3728	0.253191875
3729	0.2531585937
3730	0.2531108203
3731	0.2530619922
3732	0.2530318164
3733	0.252977207
3734	0.2529298047
3735	0.2528788281
3736	0.2528485547
3737	0.2527998047
3738	0.2527366602
3739	0.2527058008
3740	0.2526790625
3741	0.2526151562
3742	0.2525787891
3743	0.2525458203
3744	0.2525049219
3745	0.2524733398
3746	0.2524366211
3747	0.2523970898
3748	0.2523554687
3749	0.2523084766
3750	0.2522489844
3751	0.2522141797
3752	0.2521734375
3753	0.2521194141
3754	0.2520594922
3755	0.2520157227
3756	0.2519874414
3757	0.2519437305
3758	0.251867168
3759	0.2518326563
3760	0.2518032422
3761	0.2517516211
3762	0.2517148828
3763	0.2516857031
3764	0.2516575195
3765	0.2516197656
3766	0.2515836719
3767	0.2515384375
3768	0.2514848242
3769	0.2514433203
3770	0.2513759961
3771	0.2513311719
3772	0.2512986523
3773	0.25125
3774	0.251225
3775	0.2511739648
3776	0.2511310547
3777	0.25109
3778	0.2510400781
3779	0.2509780664
3780	0.2509579297
3781	0.2509089648
3782	0.2508879102
3783	0.2508269922
3784	0.2507763086
3785	0.2507505078
3786	0.250720957
3787	0.2506642969
3788	0.2506022852
3789	0.250567168
3790	0.2505391016
3791	0.2504860547
3792	0.2504492969
3793	0.2504232422
3794	0.2503806445
3795	0.2503098828
3796	0.2502670898
3797	0.2502225195
3798	0.2502002344
3799	0.2501554102
3800	0.2501386133
3801	0.250102168
3802	0.2500527539
3803	0.2500205664
3804	0.2499961914
3805	0.2499655664
3806	0.2499123828
3807	0.2498798828
3808	0.2498197656
3809	0.2497797852
3810	0.2497377539
3811	0.2497162305
3812	0.2497000391
3813	0.2496746484
3814	0.2496355273
3815	0.2495721875
3816	0.2495155273
3817	0.2494863477
3818	0.2494406445
3819	0.2494004492
3820	0.2493518555
3821	0.2492992383
3822	0.2492432813
3823	0.2491968945
3824	0.2491711719
3825	0.249119043
3826	0.2490507422
3827	0.2490221484
3828	0.248995293
3829	0.2489582812
3830	0.24892375
3831	0.2488930078
3832	0.2488595508
3833	0.2488261133
3834	0.2488032422
3835	0.248775957
3836	0.2487053516
3837	0.2486648242
3838	0.2486346484
3839	0.2485863867
3840	0.2485336523
3841	0.2484853516
3842	0.2484517187
3843	0.2484024414
3844	0.2483622266
3845	0.2483365625
3846	0.2483079297
3847	0.2482765625
3848	0.2482364453
3849	0.2481907422
3850	0.2481229883
3851	0.24808875
3852	0.2480452148
3853	0.2480116406
3854	0.2479500977
3855	0.247899082
3856	0.2478495117
3857	0.2478025586
3858	0.2477791016
3859	0.2477581055
3860	0.2477088086
3861	0.2476407422
3862	0.2476068359
3863	0.2475883594
3864	0.247542168
3865	0.2474988281
3866	0.2474756055
3867	0.2474385937
3868	0.2474174023
3869	0.2473868555
3870	0.2473572852
3871	0.2473131836
3872	0.2472566406
3873	0.2472173438
3874	0.2471779492
3875	0.2471454883
3876	0.2471139258
3877	0.2471046484
3878	0.2470362891
3879	0.2470135742
3880	0.2469813477
3881	0.2469267187
3882	0.2468910156
3883	0.2468666797
3884	0.2468267578
3885	0.2467995508
3886	0.2467688672
3887	0.2466856055
3888	0.2466337695
3889	0.2466146484
3890	0.2465851367
3891	0.2465488477
3892	0.246500293
3893	0.2464588477
3894	0.2464006836
3895	0.2463375977
3896	0.2462943555
3897	0.2462700195
3898	0.2462544141
3899	0.2462264258
3900	0.2461678125
3901	0.2461446484
3902	0.2461010156
3903	0.2460347852
3904	0.2459953711
3905	0.2459320508
3906	0.245914707
3907	0.2458416797
3908	0.2458113867
3909	0.2457562109
3910	0.2457042773
3911	0.2456733398
3912	0.2456460156
3913	0.2456195703
3914	0.2455803516
3915	0.2455257617
3916	0.245481582
3917	0.2454274609
3918	0.2453975977
3919	0.2453764844
3920	0.245296543
3921	0.2452768945
3922	0.2452300586
3923	0.2451951758
3924	0.2451433203
3925	0.2450893164
3926	0.245040332
3927	0.244981875
3928	0.2449595898
3929	0.2449308398
3930	0.244890625
3931	0.2448289453
3932	0.2447590234
3933	0.2447155078
3934	0.2446865625
3935	0.2446535352
3936	0.2446146289
3937	0.2445958984
3938	0.24456125
3939	0.244537832
3940	0.2445105664
3941	0.2444900391
3942	0.244427207
3943	0.2443657812
3944	0.2443479883
3945	0.2443366016
3946	0.2443169141
3947	0.2442812695
3948	0.2442572266
3949	0.244216543
3950	0.2441915625
3951	0.2441684375
3952	0.2441383789
3953	0.2440969727
3954	0.2440565234
3955	0.2439979102
3956	0.2439482813
3957	0.2439060156
3958	0.2438649219
3959	0.2438230469
3960	0.2437749805
3961	0.2437316602
3962	0.2436950977
3963	0.2436223242
3964	0.2435799219
3965	0.2435449219
3966	0.2434935547
3967	0.2434517383
3968	0.2433984766
3969	0.2433668945
3970	0.2433378516
3971	0.2432935742
3972	0.2432349414
3973	0.2432047266
3974	0.2431747266
3975	0.2431407227
3976	0.24310375
3977	0.243060918
3978	0.2430166992
3979	0.2429792969
3980	0.2429272852
3981	0.2429083398
3982	0.2428094141
3983	0.2427562305
3984	0.2426882031
3985	0.2426410156
3986	0.2426110156
3987	0.2425301758
3988	0.2425000586
3989	0.2424681445
3990	0.2423922461
3991	0.2423419531
3992	0.2423251563
3993	0.2422865625
3994	0.2422467383
3995	0.24220625
3996	0.2421682031
3997	0.2421208398
3998	0.2420902539
3999	0.2420514844
